Index,TimeElapsed,NumPeaks,ExpPrecursorMz,NumLibrarySpectra
1,3.0957065370000123,98,401.0,476
2,0.3886899519999929,115,402.0,469
3,0.5229031419999899,112,403.0,486
4,0.5790458820000026,141,404.0,540
5,0.6827332770000112,129,405.0,592
6,0.6498972299999934,122,406.0,561
7,0.5463364340000112,148,407.0,521
8,0.554742989999994,165,408.0,537
9,0.6269076000000098,151,409.0,555
10,0.5860230349999824,125,410.0,592
11,0.5049943570000153,113,411.0,570
12,0.4615326279999863,107,412.0,557
13,0.4250151760000165,124,413.0,596
14,0.512153694999995,128,414.0,612
15,0.5205960699999821,111,415.0,640
16,0.5736959970000157,101,416.0,639
17,0.5238086619999933,98,417.0,601
18,0.4278172300000165,98,418.0,587
19,0.42031128299998954,94,419.0,640
20,0.4395100179999929,106,420.0,658
21,0.5082334189999926,125,421.0,658
22,0.6011384500000077,161,422.0,685
23,0.7863007159999995,155,423.0,686
24,0.8283644740000113,150,424.0,696
25,0.7334069659999898,150,425.0,710
26,0.7537573749999922,131,426.0,711
27,0.6749561870000207,113,427.0,665
28,0.5597613519999811,130,428.0,663
29,0.5984639149999964,122,429.0,746
30,0.6409199570000226,156,430.0,769
31,0.8598777949999885,145,431.0,721
32,0.781375034000007,148,432.0,753
33,0.8514335269999833,108,433.0,777
34,0.6428036480000117,104,434.0,750
35,0.5825717140000108,127,435.0,770
36,0.7790487269999744,115,436.0,855
37,0.702033484000026,102,437.0,862
38,0.7180542039999978,133,438.0,828
39,0.8237335899999891,150,439.0,827
40,0.8777564709999979,126,440.0,783
41,0.7600594120000039,129,441.0,771
42,0.7485264000000029,99,442.0,813
43,0.6239884510000024,102,443.0,858
44,0.6447204639999882,118,444.0,891
45,0.8111971579999988,141,445.0,880
46,0.8509805799999981,134,446.0,818
47,0.7908884280000166,151,447.0,875
48,0.9075132010000004,170,448.0,919
49,1.1102209529999811,145,449.0,869
50,0.9502116099999967,131,450.0,853
51,0.8305658920000099,105,451.0,914
52,0.7265919529999962,102,452.0,961
53,0.739829751000002,106,453.0,934
54,0.7331379960000106,100,454.0,900
55,0.6769441969999832,118,455.0,873
56,0.6844035290000079,104,456.0,868
57,0.7065614059999916,111,457.0,934
58,0.7933759360000181,105,458.0,970
59,0.7414708599999926,121,459.0,917
60,0.8142842770000129,115,460.0,894
61,0.7702723059999812,123,461.0,954
62,0.8608115300000065,124,462.0,983
63,0.9240473920000056,128,463.0,999
64,0.9394826710000075,111,464.0,1062
65,0.9446266289999983,123,465.0,1086
66,1.1056270369999766,105,466.0,1045
67,0.9178425640000114,104,467.0,1016
68,0.8422323240000082,105,468.0,1018
69,0.9083936739999956,125,469.0,954
70,0.8257940320000046,140,470.0,928
71,0.9292029220000018,132,471.0,963
72,0.9072587009999893,132,472.0,993
73,0.9366654519999997,141,473.0,1043
74,1.1181636670000046,130,474.0,1055
75,0.9761406590000092,108,475.0,1038
76,0.848623951999997,131,476.0,1051
77,0.995740206999983,125,477.0,1069
78,0.9741395070000181,135,478.0,1105
79,1.126278960999997,125,479.0,1135
80,0.9956148379999945,125,480.0,1169
81,1.0879849760000013,128,481.0,1137
82,1.158596222,120,482.0,1081
83,0.9603267219999907,140,483.0,1105
84,1.1560273249999966,159,484.0,1041
85,1.0960529449999967,138,485.0,1033
86,1.058603268000013,129,486.0,1133
87,1.3562903510000126,156,487.0,1150
88,1.5225202839999952,162,488.0,1123
89,1.5084746849999817,141,489.0,1083
90,1.239374598000012,137,490.0,1100
91,1.2984764720000044,134,491.0,1170
92,1.2934819259999983,113,492.0,1180
93,1.0221972280000102,126,493.0,1182
94,1.0287038879999955,131,494.0,1193
95,1.0775332769999864,143,495.0,1189
96,1.1856875249999916,103,496.0,1175
97,0.9060452800000007,132,497.0,1137
98,1.0918873500000075,132,498.0,1064
99,1.019722733000009,128,499.0,1011
100,0.9474671570000055,141,500.0,1139
101,1.1379147869999997,121,501.0,1278
102,1.1154860439999936,151,502.0,1184
103,1.2223730689999854,161,503.0,1142
104,1.2957035330000224,207,504.0,1172
105,1.708073168999988,192,505.0,1184
106,2.298622064,149,506.0,1235
107,1.4514584739999918,124,507.0,1254
108,1.1909754849999956,101,508.0,1249
109,1.1085116970000115,99,509.0,1281
110,1.1459294349999993,116,510.0,1333
111,1.1499334650000037,106,511.0,1335
112,1.0182770490000053,107,512.0,1293
113,1.0299329080000064,105,513.0,1240
114,0.9858598689999951,110,514.0,1296
115,1.1624681559999885,100,515.0,1316
116,1.010699547999991,140,516.0,1249
117,1.1896311180000225,118,517.0,1239
118,1.1369110429999978,129,518.0,1237
119,1.1700968849999924,146,519.0,1252
120,1.2798144840000134,162,520.0,1218
121,1.4067275569999822,156,521.0,1250
122,1.5477017310000178,154,522.0,1326
123,1.778798829999971,124,523.0,1347
124,1.3914956020000204,115,524.0,1352
125,1.3226063760000102,71,525.0,1316
126,1.0768800519999786,99,526.0,1274
127,1.107607475000009,96,527.0,1219
128,0.9813025720000041,139,528.0,1184
129,1.1763395899999978,146,529.0,1248
130,1.3414758449999908,152,530.0,1328
131,1.58547835600001,138,531.0,1355
132,1.3498330319999923,118,532.0,1368
133,1.2571112659999812,97,533.0,1312
134,1.1996504250000157,116,534.0,1280
135,1.6670404210000243,143,535.0,1314
136,2.6710883939999803,140,536.0,1389
137,1.9559235520000016,149,537.0,1484
138,2.6379994459999807,119,538.0,1462
139,2.485297099000036,98,539.0,1375
140,1.3043699739999965,122,540.0,1337
141,1.3384687760000133,118,541.0,1341
142,1.6386201179999489,105,542.0,1396
143,1.3400124630000505,119,543.0,1432
144,1.2859085359999654,124,544.0,1496
145,1.7275659339999834,105,545.0,1479
146,1.6075916750000374,107,546.0,1383
147,1.4140072369999643,128,547.0,1365
148,1.4670938259999957,113,548.0,1395
149,1.3350047800000198,93,549.0,1362
150,1.1035738820000347,115,550.0,1388
151,1.246386184999949,88,551.0,1436
152,1.1471806780000406,116,552.0,1434
153,1.2637903169999731,107,553.0,1496
154,1.387102657000014,132,554.0,1461
155,1.4943212129999779,112,555.0,1392
156,1.2961713390000114,103,556.0,1347
157,1.1309047729999975,113,557.0,1408
158,1.4892077330000006,135,558.0,1489
159,1.6092267139999876,161,559.0,1462
160,1.976841678000028,162,560.0,1416
161,2.1031609379999736,114,561.0,1396
162,1.2365131880000035,110,562.0,1442
163,1.308855506000043,104,563.0,1455
164,1.3177557389999492,154,564.0,1433
165,1.655942198000048,137,565.0,1460
166,1.458072756999968,103,566.0,1513
167,1.183748981000008,111,567.0,1507
168,1.5987296669999864,138,568.0,1449
169,1.7163010390000295,176,569.0,1377
170,1.7780407879999984,158,570.0,1361
171,1.5756223249999834,146,571.0,1402
172,1.4660910680000256,159,572.0,1433
173,1.793517372999986,151,573.0,1448
