#Enter lib upload/conversion:
#0:00:03.815759
#Enter library dictionary upload:
#0:00:16.598803
#enter spectra comparison:
#0:01:24.325383
Index,TimeElapsed,NumPeaks,ExpPrecursorMz,NumLibrarySpectra
14300,2.131357434000165,31,949.5,439
14400,1.9320310949999566,18,999.5,346
#14400
#Complete
#0:23:32.989354
#enter csodiaq output filtering:
#0:23:33.312179
#Complete
#0:23:36.661031
#enter csodiaq ppm spread file creation:
#0:23:36.661678
#Complete
#0:23:37.624202
###############
# 1SD Correction Only
###############
#enter csodiaq output filtering:
#0:00:04.142179
#Complete
#0:00:07.942107
#enter csodiaq ppm spread file creation:
#0:00:07.943060
#Complete
#0:00:09.010985
#Enter lib upload/conversion:
#0:00:09.846872
#Enter library dictionary upload:
#0:00:18.944644
#enter spectra comparison:
#0:01:18.878461
Index,TimeElapsed,NumPeaks,ExpPrecursorMz,NumLibrarySpectra
100,7.107201281000002,102,449.5,589
200,2.7216711060000023,96,499.5,782
300,3.7557740379999984,129,549.5,1146
400,3.8282622740000107,194,599.5,1128
500,3.508755340999997,302,649.5,1142
600,3.671333477999994,407,699.5,983
700,3.5378366770000014,289,749.5,806
800,2.802861516000007,277,799.5,729
900,2.6209775589999964,165,849.5,698
1000,2.456665762,319,899.5,474
1100,2.5326600340000027,193,949.5,439
1200,2.0209390139999925,146,999.5,346
1300,2.286762031000009,203,449.5,589
1400,2.797974676999999,106,499.5,782
1500,3.629931909999982,152,549.5,1146
1600,3.909569771000008,192,599.5,1128
1700,3.8717024860000038,82,649.5,1142
1800,3.6915200539999944,104,699.5,983
1900,3.3107857910000007,90,749.5,806
2000,2.7225219940000045,114,799.5,729
2100,2.820507875000004,82,849.5,698
2200,2.3809098979999987,121,899.5,474
2300,2.1187727900000084,34,949.5,439
2400,1.9120050379999896,55,999.5,346
2500,2.3817035330000067,136,449.5,589
2600,2.865673292999986,146,499.5,782
2700,3.6336838969999974,202,549.5,1146
2800,3.8824323599999957,247,599.5,1128
2900,3.802739238000015,186,649.5,1142
3000,4.580457007000007,122,699.5,983
3100,3.0871779999999944,66,749.5,806
3200,3.3841469289999964,72,799.5,729
3300,2.4799801080000066,55,849.5,698
3400,2.4116389129999902,34,899.5,474
3500,2.3081328819999953,50,949.5,439
3600,2.019040973000017,91,999.5,346
3700,2.4683881999999926,80,449.5,589
3800,3.938735323000003,183,499.5,782
3900,3.576538503999984,97,549.5,1146
4000,4.153963233000013,98,599.5,1128
4100,3.9997640629999864,95,649.5,1142
4200,3.5734977179999987,67,699.5,983
4300,3.2683268690000205,40,749.5,806
4400,2.6781970840000042,46,799.5,729
4500,2.4757021359999953,33,849.5,698
4600,2.312574689999991,67,899.5,474
4700,2.0989944609999895,44,949.5,439
4800,2.1801286960000255,23,999.5,346
4900,2.311834033999986,206,449.5,589
5000,2.8563038469999924,241,499.5,782
5100,3.6136483430000226,123,549.5,1146
5200,3.892326228999991,157,599.5,1128
5300,3.830514880999999,94,649.5,1142
5400,3.654878289999999,101,699.5,983
5500,3.034665142999984,80,749.5,806
5600,3.0057890780000207,56,799.5,729
5700,2.4980842359999826,59,849.5,698
5800,2.3032127530000253,30,899.5,474
5900,2.069454432999976,30,949.5,439
6000,1.9195551540000224,27,999.5,346
6100,2.591392973999973,118,449.5,589
6200,2.800957570000037,266,499.5,782
6300,3.845225397999968,122,549.5,1146
6400,3.805534239999986,46,599.5,1128
6500,3.701052313000048,79,649.5,1142
6600,4.133722949000003,84,699.5,983
6700,3.3926451359999987,79,749.5,806
6800,3.2064404149999746,37,799.5,729
6900,3.478231911000023,21,849.5,698
7000,2.5178067129999704,18,899.5,474
7100,2.6123709540000277,20,949.5,439
7200,2.796882420999964,21,999.5,346
7300,2.595297998000035,136,449.5,589
7400,3.6793056679999836,124,499.5,782
7500,4.231276708999985,121,549.5,1146
7600,4.338222317000032,296,599.5,1128
7700,4.024956310999983,145,649.5,1142
7800,3.3317461130000083,220,699.5,983
7900,3.5524780449999867,179,749.5,806
8000,3.1882649369999854,63,799.5,729
8100,2.589380295000012,106,849.5,698
8200,2.4645418079999786,67,899.5,474
8300,2.1363133480000442,84,949.5,439
8400,1.9333594689999813,81,999.5,346
8500,2.390121872000009,279,449.5,589
8600,3.116984233999972,160,499.5,782
8700,3.595965390999993,128,549.5,1146
8800,3.942040617000032,183,599.5,1128
8900,3.7506651350000197,190,649.5,1142
9000,3.2420323429999485,230,699.5,983
9100,3.252384846000041,297,749.5,806
9200,2.988659723000012,122,799.5,729
9300,2.5018158479999784,136,849.5,698
9400,2.3257404010000187,102,899.5,474
9500,2.177770222999982,55,949.5,439
9600,1.9368029519999936,355,999.5,346
9700,2.551714865000008,138,449.5,589
9800,2.773989806999964,131,499.5,782
9900,3.586418312000035,126,549.5,1146
10000,4.054949176999969,135,599.5,1128
10100,4.675095009000017,124,649.5,1142
10200,3.5307294190000107,80,699.5,983
10300,3.2205807189999973,55,749.5,806
10400,2.682369735000009,124,799.5,729
10500,2.465889300000015,88,849.5,698
10600,2.542038596999987,91,899.5,474
10700,2.1236744509999994,59,949.5,439
10800,1.918992017999983,45,999.5,346
10900,2.387520821999999,146,449.5,589
11000,2.798955912999986,259,499.5,782
11100,3.537013607999995,171,549.5,1146
11200,3.9603080660000387,255,599.5,1128
11300,3.744702302999997,82,649.5,1142
11400,3.5372010520000003,212,699.5,983
11500,3.418142154999998,329,749.5,806
11600,2.6895769889999883,126,799.5,729
11700,3.0081324340000037,30,849.5,698
11800,2.708384197999976,62,899.5,474
11900,2.0905203140000026,25,949.5,439
12000,1.9044674720000216,19,999.5,346
12100,2.359372203000021,512,449.5,589
12200,3.081465863999995,75,499.5,782
12300,3.5116967799999657,78,549.5,1146
12400,3.691989576000026,159,599.5,1128
12500,3.6306221869999717,22,649.5,1142
12600,3.3658862560000102,23,699.5,983
12700,2.8679916159999834,36,749.5,806
12800,2.878923478000047,14,799.5,729
12900,2.484249709999972,25,849.5,698
13000,2.248977024999988,16,899.5,474
13100,2.367869118000044,26,949.5,439
13200,1.8999940049999964,24,999.5,346
13300,2.2137575569999512,18,449.5,589
13400,2.7981388170000514,29,499.5,782
13500,5.078410209999959,26,549.5,1146
13600,3.9473779010000385,24,599.5,1128
13700,3.9923512039999878,25,649.5,1142
13800,3.7799231440000085,21,699.5,983
13900,2.993717611999955,9,749.5,806
14000,3.1812271800000076,25,799.5,729
14100,3.635373532000017,25,849.5,698
14200,2.8656924050000043,18,899.5,474
14300,2.602104363999956,31,949.5,439
14400,2.285338773000035,18,999.5,346
#14400
#Complete
#0:08:41.525167
#enter csodiaq output filtering:
#0:08:41.902599
#Complete
#0:08:44.132768
#enter csodiaq ppm spread file creation:
#0:08:44.133225
#Complete
#0:08:44.770005
[Finished in 526.004s]
