#Enter lib upload/conversion:
#0:00:01.805180
#Enter library dictionary upload:
#0:01:10.921788
#enter spectra comparison:
#0:02:37.146917
Index,TimeElapsed,NumPeaks,ExpPrecursorMz,NumLibrarySpectra
100,23.069055892000023,141,500.0,782
200,37.16351472699998,158,600.0,1128
300,37.506818348000024,152,700.0,983
400,30.239439463999986,344,800.0,729
500,22.932128854999974,461,900.0,474
600,15.379770035000035,222,1000.0,347
700,25.024958295999966,1002,500.0,782
800,49.33265011200001,907,600.0,1128
900,53.658929564999994,1302,700.0,983
1000,40.804933135,686,800.0,729
1100,24.29379904800004,238,900.0,474
1200,19.22797661200002,119,1000.0,347
1300,32.21388554099997,1204,500.0,782
1400,58.19068825499994,1080,600.0,1128
1500,52.00410299600003,864,700.0,983
1600,38.495673753000005,636,800.0,729
1700,27.248301966999975,415,900.0,474
1800,15.153772802000049,90,1000.0,347
1900,29.11058191699999,1587,500.0,782
2000,54.19521552699996,1493,600.0,1128
2100,50.23628580500008,865,700.0,983
2200,38.56642843499992,770,800.0,729
2300,25.43733300200006,214,900.0,474
2400,16.315956468999957,37,1000.0,347
2500,29.526724744000035,963,500.0,782
2600,60.67546010499996,1328,600.0,1128
2700,54.41260391100013,489,700.0,983
2800,36.95450083899982,329,800.0,729
2900,24.425312816000087,59,900.0,474
3000,16.04684827799997,40,1000.0,347
3100,26.578591920999997,745,500.0,782
3200,47.57363903600003,762,600.0,1128
3300,46.40423058500005,178,700.0,983
3400,33.578498987999865,162,800.0,729
3500,21.84809633200007,57,900.0,474
3600,16.559512321000057,33,1000.0,347
3700,23.46891853199986,271,500.0,782
3800,44.476076232000196,284,600.0,1128
3900,43.78312481499984,243,700.0,983
4000,33.448920998000176,113,800.0,729
4100,24.956261057999882,51,900.0,474
4200,16.646183202999964,36,1000.0,347
4300,29.80999821499995,700,500.0,782
4400,51.10287531000017,1673,600.0,1128
4500,51.178413568999986,925,700.0,983
4600,37.89530105199992,142,800.0,729
4700,20.64045542100007,47,900.0,474
4800,13.717896414000052,41,1000.0,347
4900,26.994617157999983,1450,500.0,782
5000,51.85216588100002,1645,600.0,1128
5100,50.87102824699991,798,700.0,983
5200,36.87867206300007,275,800.0,729
5300,23.569708337999828,61,900.0,474
5400,14.986312666999993,45,1000.0,347
5500,29.34883955700002,1301,500.0,782
5600,53.64626220700006,927,600.0,1128
5700,44.43122232199994,706,700.0,983
5800,31.96062195100012,311,800.0,729
5900,21.59245093799973,67,900.0,474
6000,17.91875161400003,38,1000.0,347
6100,25.59776688000011,219,500.0,782
6200,49.16294887599997,72,600.0,1128
6300,41.88334578900003,60,700.0,983
6400,27.55552685800012,46,800.0,729
6500,22.549007732000064,50,900.0,474
6600,15.370834473999821,39,1000.0,347
6700,23.269818464999844,43,500.0,782
6800,36.776047910000216,42,600.0,1128
6900,36.04654115199992,44,700.0,983
7000,28.39201705100004,38,800.0,729
7100,32.91785139400008,38,900.0,474
7200,20.567204504000074,43,1000.0,347
#7200
#done:
#0:42:23.408176
