Index,TimeElapsed,NumPeaks,ExpPrecursorMz,NumLibrarySpectra
1,2.96410496499999,98,401.0,476
2,0.10795457000000397,115,402.0,469
3,0.09920661200001746,112,403.0,486
4,0.10049963399998774,141,404.0,540
5,0.10270851699999639,129,405.0,592
6,0.1093414139999993,122,406.0,561
7,0.10627923199999145,148,407.0,521
8,0.09801176300001657,165,408.0,537
9,0.10083908199999314,151,409.0,555
10,0.10461478299998817,125,410.0,592
11,0.11028827800001295,113,411.0,570
12,0.1154905230000054,107,412.0,557
13,0.12854439299999854,124,413.0,596
14,0.11263986899999168,128,414.0,612
15,0.11336303400000247,111,415.0,640
16,0.12060034699999278,101,416.0,639
17,0.12304045100000849,98,417.0,601
18,0.1101529770000127,98,418.0,587
19,0.10943337199998382,94,419.0,640
20,0.12449828100000104,106,420.0,658
21,0.12108624399999712,125,421.0,658
22,0.11731916200000114,161,422.0,685
23,0.12398259400001166,155,423.0,686
24,0.1232423170000061,150,424.0,696
25,0.12533908499997892,150,425.0,710
26,0.12590265299999714,131,426.0,711
27,0.1359625090000236,113,427.0,665
28,0.1186163999999792,130,428.0,663
29,0.12331227900000385,122,429.0,746
30,0.13153592400001912,156,430.0,769
31,0.13264277999999763,145,431.0,721
32,0.12629241700000193,148,432.0,753
33,0.13429996299998948,108,433.0,777
34,0.13502936199998317,104,434.0,750
35,0.13195872100001793,127,435.0,770
36,0.13612375599998927,115,436.0,855
37,0.15165258700000095,102,437.0,862
38,0.14602269400000978,133,438.0,828
39,0.145054832999989,150,439.0,827
40,0.14102021600001535,126,440.0,783
41,0.14038073599999734,129,441.0,771
42,0.13670956699999692,99,442.0,813
43,0.15880636700001105,102,443.0,858
44,0.15532888199999206,118,444.0,891
45,0.14983556699999667,141,445.0,880
46,0.14944757600000003,134,446.0,818
47,0.14275904299998388,151,447.0,875
48,0.14799268600000914,170,448.0,919
49,0.15426462700000343,145,449.0,869
50,0.14728004899998837,131,450.0,853
51,0.144292796000002,105,451.0,914
52,0.16265781800001378,102,452.0,961
53,0.17177094199999488,106,453.0,934
54,0.16070241200000623,100,454.0,900
55,0.16141190999999822,118,455.0,873
56,0.1649198389999924,104,456.0,868
57,0.1809129610000184,111,457.0,934
58,0.1618659299999763,105,458.0,970
59,0.17049184300000775,121,459.0,917
60,0.1539497210000036,115,460.0,894
61,0.15344266299999276,123,461.0,954
62,0.16347452499999804,124,462.0,983
63,0.1726358700000219,128,463.0,999
64,0.35990884499997833,111,464.0,1062
65,0.19100845100001607,123,465.0,1086
66,0.1884400170000049,105,466.0,1045
67,0.20684557999999242,104,467.0,1016
68,0.1788903160000075,105,468.0,1018
69,0.18747153199998934,125,469.0,954
70,0.20115600599999084,140,470.0,928
71,0.15965935700000955,132,471.0,963
72,0.18555307599999082,132,472.0,993
73,0.16753866800002015,141,473.0,1043
74,0.1749001729999975,130,474.0,1055
75,0.17402571399998124,108,475.0,1038
76,0.1729981880000082,131,476.0,1051
77,0.17649370000000886,125,477.0,1069
78,0.17771640799998067,135,478.0,1105
79,0.19007549700000936,125,479.0,1135
80,0.18837676000001125,125,480.0,1169
81,0.20478933199999005,128,481.0,1137
82,0.19257342399998834,120,482.0,1081
83,0.19746115800001007,140,483.0,1105
84,0.1925900859999956,159,484.0,1041
85,0.17711717599999588,138,485.0,1033
86,0.18612500800000475,129,486.0,1133
87,0.193229663000011,156,487.0,1150
88,0.19052864500000055,162,488.0,1123
89,0.18785953099998665,141,489.0,1083
90,0.17823672900001952,137,490.0,1100
91,0.18676639099999193,134,491.0,1170
92,0.18950900100000467,113,492.0,1180
93,0.1966701270000044,126,493.0,1182
94,0.2028184869999734,131,494.0,1193
95,0.20614321300001848,143,495.0,1189
96,0.19474339499998905,103,496.0,1175
97,0.1967264660000012,132,497.0,1137
98,0.19702489600001627,132,498.0,1064
99,0.18029151399997545,128,499.0,1011
100,0.18767093400001045,141,500.0,1139
101,0.20224068199999579,121,501.0,1278
102,0.21040563799999745,151,502.0,1184
103,0.1899199000000067,161,503.0,1142
104,0.18858392399999957,207,504.0,1172
105,0.19578455900000336,192,505.0,1184
106,0.19032572899999423,149,506.0,1235
107,0.19841267500001436,124,507.0,1254
108,0.2209006939999938,101,508.0,1249
109,0.2550591079999833,99,509.0,1281
110,0.2372659660000238,116,510.0,1333
111,0.22635852099998033,106,511.0,1335
112,0.2451898890000166,107,512.0,1293
113,0.27270834099999774,105,513.0,1240
114,0.5380504029999997,110,514.0,1296
115,0.7925527410000086,100,515.0,1316
116,0.4034733059999951,140,516.0,1249
117,0.21811253199999214,118,517.0,1239
118,0.3813288469999918,129,518.0,1237
119,0.20210403800001586,146,519.0,1252
120,0.21080985999998347,162,520.0,1218
121,0.2000315710000109,156,521.0,1250
122,0.20302178699998308,154,522.0,1326
123,0.21570068600001946,124,523.0,1347
124,0.22255650899998614,115,524.0,1352
125,0.23761333199999513,71,525.0,1316
126,0.3338393900000085,99,526.0,1274
127,0.2330764140000099,96,527.0,1219
128,0.21643297699998243,139,528.0,1184
129,0.19942629100000886,146,529.0,1248
130,0.2054705609999985,152,530.0,1328
131,0.2155460749999918,138,531.0,1355
132,0.22078591100000722,118,532.0,1368
133,0.22234748900001478,97,533.0,1312
134,0.21613625300000194,116,534.0,1280
135,0.2050287059999789,143,535.0,1314
136,0.2133893980000039,140,536.0,1389
137,0.24906252600001721,149,537.0,1484
138,0.23675231199999303,119,538.0,1462
139,0.2405044569999859,98,539.0,1375
140,0.24607935600002406,122,540.0,1337
141,0.21883291999998278,118,541.0,1341
