Index,TimeElapsed,NumPeaks,ExpPrecursorMz,NumLibrarySpectra
1,2.961768558000017,98,401.0,476
2,0.01833506899998838,115,402.0,469
3,0.020338065000004235,112,403.0,486
4,0.021528130000007195,141,404.0,540
5,0.02200241599999231,129,405.0,592
6,0.02385169800001563,122,406.0,561
7,0.02191274999998427,148,407.0,521
8,0.023370212999992646,165,408.0,537
9,0.021739869000015233,151,409.0,555
10,0.021637212000001682,125,410.0,592
11,0.021780570000004218,113,411.0,570
12,0.020260999999976548,107,412.0,557
13,0.01958553800000118,124,413.0,596
14,0.020770640000023377,128,414.0,612
15,0.02146354199999223,111,415.0,640
16,0.021802901999990354,101,416.0,639
17,0.019829755000017713,98,417.0,601
18,0.020743522999993047,98,418.0,587
19,0.020840231999983416,94,419.0,640
20,0.01943341599999826,106,420.0,658
21,0.020506239000013693,125,421.0,658
22,0.02088538699999276,161,422.0,685
23,0.020200981000016327,155,423.0,686
24,0.021122996999991983,150,424.0,696
25,0.02052717300000495,150,425.0,710
26,0.022189080999993394,131,426.0,711
27,0.021124945999986267,113,427.0,665
28,0.01932347200002482,130,428.0,663
29,0.020522653000000446,122,429.0,746
30,0.02135004699999854,156,430.0,769
31,0.02170491799998331,145,431.0,721
32,0.020028085999996392,148,432.0,753
33,0.020933046000010336,108,433.0,777
34,0.020592587999999523,104,434.0,750
35,0.02119078900000204,127,435.0,770
36,0.021014599000011458,115,436.0,855
37,0.021183869999987337,102,437.0,862
38,0.021477419999996528,133,438.0,828
39,0.022075543999989122,150,439.0,827
40,0.021174478000006047,126,440.0,783
41,0.021409340000019483,129,441.0,771
42,0.020942214999990938,99,442.0,813
43,0.021702702999988333,102,443.0,858
44,0.021068990000003396,118,444.0,891
45,0.02110615500001245,141,445.0,880
46,0.023069938999981332,134,446.0,818
47,0.021532021000012946,151,447.0,875
48,0.0207434449999937,170,448.0,919
49,0.021260377000004382,145,449.0,869
50,0.021763136000004124,131,450.0,853
51,0.020937280999987706,105,451.0,914
52,0.021392431000009537,102,452.0,961
53,0.021396404999990182,106,453.0,934
54,0.022208935999998403,100,454.0,900
